255.926593406593,7.24730769230769,0.524508702666768,0.462202549120488,0.982833590043034,0.213631196413477,1
272.584010989011,8.53648351648352,0.488917008211335,0.440670221632672,0.979043432342813,0.194190244233788,1
212.557857142857,7.44065934065934,0.512012959323461,0.457799367120759,0.984844189563621,0.209580260536167,1
243.232197802198,7.93291208791209,0.494091774407747,0.441390132495191,0.983097642823704,0.194825249064123,1
224.633736263736,7.14461538461539,0.528405026321124,0.462906337395397,0.986330678074036,0.214282277200821,1
257.166593406593,7.98994505494505,0.491277468261453,0.440512751028139,0.982191108943592,0.19405148381838,1
202.906813186813,7.15164835164835,0.501281011276171,0.444399160728588,0.984591994738175,0.197490614056273,1
222.926703296703,7.45637362637363,0.496075592865487,0.440718782814963,0.985693779549832,0.194233045525903,1
211.82510989011,7.62291208791209,0.49737334290961,0.443236053918016,0.986421122079409,0.196458199492815,1
263.307362637363,8.55565934065934,0.493661162744363,0.443155128048859,0.980008467927171,0.196386467516001,1
171.435659340659,6.47708791208791,0.499953944724144,0.441759147257286,0.981335846289184,0.195151144185485,1
222.396703296703,7.86230769230769,0.495083475058827,0.439026516387717,0.981789953983848,0.192744282091535,1
275.720549450549,8.03252747252747,0.512973460176465,0.454919954050873,0.97955766568831,0.206952164593648,1
226.504725274725,8.06857142857143,0.494396731659339,0.443819277364142,0.985160706950578,0.196975550960029,1
157.926428571429,6.50527472527473,0.506386248537166,0.444839862897595,0.984917890305544,0.197882503622751,1
263.49532967033,7.50835164835165,0.508302303058347,0.454195869771376,0.982561022706732,0.206293888117377,1
239.938296703297,7.96725274725275,0.490581426125765,0.440817000310047,0.981053865713354,0.194319627762347,1
214.921098901099,7.64076923076923,0.493788559033104,0.443344527363589,0.985733217501164,0.196554369943244,1
212.760384615385,7.31494505494505,0.500647481418309,0.443817707747698,0.974028079009281,0.196974157710421,1
224.836758241758,8.03313186813187,0.489312986073468,0.43969046153898,0.983444569132125,0.193327701968361,1
177.116318681319,6.67846153846154,0.502134472700819,0.442157554205755,0.979322531140702,0.195503302741215,1
